risk_scale,seed,agent,reward,tripwires,episodes,robustez,flexibilidad
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-70.54483932005749,0.0,1000,,
0.5,123,tui,-27.98161310668578,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-48.7632262133716,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.0908065533429,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-15.090806553342889,0.0,1000,,
0.5,123,tui,-44.85403276671454,0.0,1000,,
0.5,123,tui,-8.49080655334291,0.0,1000,,
0.5,123,tui,-13.690806553342892,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.090806553342908,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.2908065533429,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-42.67241966002879,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.490806553342908,0.0,1000,,
0.5,123,tui,-13.090806553342894,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-68.83564587340037,0.0,1000,,
0.5,123,tui,-9.690806553342906,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-23.7816131066858,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-32.18161310668577,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-41.07241966002878,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.07241966002874,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-13.090806553342894,0.0,1000,,
0.5,123,tui,-50.76322621337158,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.890806553342909,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-30.072419660028725,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-29.78161310668577,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.090806553342883,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-49.96322621337168,0.0,1000,,
0.5,123,tui,-8.090806553342912,0.0,1000,,
0.5,123,tui,-38.16322621337163,0.0,1000,,
0.5,123,tui,-30.27241966002876,0.0,1000,,
0.5,123,tui,-30.87241966002872,0.0,1000,,
0.5,123,tui,-28.98161310668577,0.0,1000,,
0.5,123,tui,-10.890806553342902,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-13.490806553342892,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-47.17277600660445,1.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.78161310668579,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.690806553342906,0.0,1000,,
0.5,123,tui,-47.65403276671458,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-13.690806553342892,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.290806553342883,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-97.74555201320888,2.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-10.690806553342902,0.0,1000,,
0.5,123,tui,-12.890806553342896,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.290806553342911,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.98161310668582,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.672419660028734,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-22.781613106685803,0.0,1000,,
0.5,123,tui,-17.981613106685817,0.0,1000,,
0.5,123,tui,-26.47241966002873,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.490806553342887,0.0,1000,,
0.5,123,tui,-8.090806553342912,0.0,1000,,
0.5,123,tui,-14.09080655334289,0.0,1000,,
0.5,123,tui,-57.65403276671458,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-37.36322621337163,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-13.290806553342891,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-15.090806553342889,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-34.47241966002874,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.490806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.0908065533429,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.490806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.890806553342912,0.0,1000,,
0.5,123,tui,-10.290806553342904,0.0,1000,,
0.5,123,tui,-15.181613106685823,0.0,1000,,
0.5,123,tui,-19.981613106685813,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.090806553342883,0.0,1000,,
0.5,123,tui,-41.96322621337161,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-26.581613106685783,0.0,1000,,
0.5,123,tui,-49.36322621337159,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-56.65403276671455,0.0,1000,,
0.5,123,tui,-10.490806553342903,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-13.290806553342891,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,-23.5816131066858,0.0,1000,,
0.5,123,tui,-24.981613106685792,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.49080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.890806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,-19.38161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-42.27241966002878,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-28.47241966002872,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-32.472419660028734,0.0,1000,,
0.5,123,tui,-22.781613106685803,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-43.27241966002877,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.090806553342883,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-26.781613106685786,0.0,1000,,
0.5,123,tui,-9.490806553342908,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.98161310668579,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-23.3816131066858,0.0,1000,,
0.5,123,tui,-9.890806553342903,0.0,1000,,
0.5,123,tui,-8.290806553342911,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.981613106685824,0.0,1000,,
0.5,123,tui,-47.963226213371655,0.0,1000,,
0.5,123,tui,-11.6908065533429,0.0,1000,,
0.5,123,tui,-15.290806553342886,0.0,1000,,
0.5,123,tui,-118.82752146647032,3.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.690806553342888,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.6908065533429,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-41.67241966002874,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-40.27241966002872,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.890806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-17.38161310668582,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-22.672419660028737,0.0,1000,,
0.5,123,tui,-80.54555201320883,2.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-12.690806553342895,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-24.3816131066858,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-15.690806553342885,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-26.072419660028736,0.0,1000,,
0.5,123,tui,-13.490806553342892,0.0,1000,,
0.5,123,tui,-9.490806553342908,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.690806553342888,0.0,1000,,
0.5,123,tui,-32.27241966002876,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.0908065533429,0.0,1000,,
0.5,123,tui,-10.090806553342905,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.890806553342909,0.0,1000,,
0.5,123,tui,-30.98161310668577,0.0,1000,,
0.5,123,tui,-12.690806553342895,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-45.27241966002879,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.890806553342909,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.290806553342911,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-19.98161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.290806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.78161310668582,0.0,1000,,
0.5,123,tui,-12.490806553342896,0.0,1000,,
0.5,123,tui,-18.58161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-116.41797167323756,2.0,1000,,
0.5,123,tui,-8.290806553342911,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-15.690806553342885,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.890806553342912,0.0,1000,,
0.5,123,tui,-54.05403276671456,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.18161310668579,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-39.47241966002876,0.0,1000,,
0.5,123,tui,-36.47241966002875,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.090806553342883,0.0,1000,,
0.5,123,tui,-21.981613106685803,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-69.65403276671455,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-18.58161310668581,0.0,1000,,
0.5,123,tui,-36.87241966002877,0.0,1000,,
0.5,123,tui,-16.181613106685823,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.890806553342887,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.290806553342911,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-63.76322621337154,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-31.87241966002876,0.0,1000,,
0.5,123,tui,-26.581613106685783,0.0,1000,,
0.5,123,tui,-22.1816131066858,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-39.76322621337162,0.0,1000,,
0.5,123,tui,-54.16322621337157,0.0,1000,,
0.5,123,tui,-16.181613106685823,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.690806553342906,0.0,1000,,
0.5,123,tui,-17.781613106685818,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-17.181613106685823,0.0,1000,,
0.5,123,tui,-30.98161310668577,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.090806553342883,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-21.981613106685803,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-36.47241966002874,0.0,1000,,
0.5,123,tui,-10.290806553342904,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-17.581613106685822,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-42.672419660028766,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-21.581613106685804,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.090806553342908,0.0,1000,,
0.5,123,tui,-14.781613106685825,0.0,1000,,
0.5,123,tui,-19.98161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.290806553342883,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-33.67241966002875,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.890806553342903,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,-87.4451956666332,1.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-42.76322621337161,0.0,1000,,
0.5,123,tui,-15.581613106685824,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.58161310668579,0.0,1000,,
0.5,123,tui,-8.090806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.090806553342908,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-59.45403276671456,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-53.25403276671457,0.0,1000,,
0.5,123,tui,-7.290806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-18.181613106685816,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-53.363226213371576,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-21.18161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-50.77277600660445,1.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-20.38161310668581,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-16.290806553342883,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-67.94483932005751,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-27.27241966002874,0.0,1000,,
0.5,123,tui,-12.090806553342896,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.29080655334289,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.290806553342907,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-11.890806553342898,0.0,1000,,
0.5,123,tui,-32.07241966002872,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.890806553342912,0.0,1000,,
0.5,123,tui,-21.781613106685803,0.0,1000,,
0.5,123,tui,-32.16322621337165,0.0,1000,,
0.5,123,tui,-82.83564587340047,0.0,1000,,
0.5,123,tui,-34.47241966002876,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.690806553342912,0.0,1000,,
0.5,123,tui,-13.290806553342891,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-22.3816131066858,0.0,1000,,
0.5,123,tui,-23.9816131066858,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-39.47241966002876,0.0,1000,,
0.5,123,tui,-9.690806553342906,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-9.490806553342908,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-25.38161310668579,0.0,1000,,
0.5,123,tui,-11.4908065533429,0.0,1000,,
0.5,123,tui,-20.981613106685806,0.0,1000,,
0.5,123,tui,-15.490806553342884,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-29.07241966002876,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.490806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-17.781613106685818,0.0,1000,,
0.5,123,tui,-24.7816131066858,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-29.78161310668577,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-14.981613106685824,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-63.654032766714565,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-27.781613106685786,0.0,1000,,
0.5,123,tui,-18.58161310668581,0.0,1000,,
0.5,123,tui,-16.181613106685823,0.0,1000,,
0.5,123,tui,-55.572776006604464,1.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-31.563226213371653,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-10.490806553342903,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-7.290806553342912,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-10.690806553342902,0.0,1000,,
0.5,123,tui,-25.18161310668579,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-96.83635856655172,2.0,1000,,
0.5,123,tui,-29.98161310668577,0.0,1000,,
0.5,123,tui,-43.96322621337161,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-38.07241966002877,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-12.890806553342896,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-36.47241966002876,0.0,1000,,
0.5,123,tui,-11.0908065533429,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-51.36322621337159,0.0,1000,,
0.5,123,tui,-10.690806553342902,0.0,1000,,
0.5,123,tui,-25.18161310668579,0.0,1000,,
0.5,123,tui,-37.47241966002877,0.0,1000,,
0.5,123,tui,-15.181613106685823,0.0,1000,,
0.5,123,tui,-8.69080655334291,0.0,1000,,
0.5,123,tui,-8.49080655334291,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-103.9769869466068,1.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,0.0,0.0,1000,,
0.5,123,tui,-10.290806553342904,0.0,1000,,
